
STEEM/BTC 1509876000000 0.00011968 
STEEM/BTC 1509883200000 0.00011693 
STEEM/BTC 1509890400000 0.00011807 
STEEM/BTC 1509897600000 0.00011736 
STEEM/BTC 1509904800000 0.00011626 
STEEM/BTC 1509912000000 0.00011611 
STEEM/BTC 1509919200000 0.0001195 
STEEM/BTC 1509926400000 0.000119 
STEEM/BTC 1509933600000 0.0001187 
STEEM/BTC 1509940800000 0.0001228 
STEEM/BTC 1509948000000 0.00012069 
STEEM/BTC 1509955200000 0.00012079 
STEEM/BTC 1509962400000 0.00012099 
STEEM/BTC 1509969600000 0.00011926000000000001 
STEEM/BTC 1509976800000 0.00012323 
STEEM/BTC 1509984000000 0.00012221 
STEEM/BTC 1509991200000 0.00012475 
STEEM/BTC 1509998400000 0.00012259 
STEEM/BTC 1510005600000 0.00012332 
STEEM/BTC 1510012800000 0.00012672 
STEEM/BTC 1510020000000 0.00012645 
STEEM/BTC 1510027200000 0.0001254 
STEEM/BTC 1510034400000 0.00012437 
STEEM/BTC 1510041600000 0.00012404 
STEEM/BTC 1510048800000 0.00012736 
STEEM/BTC 1510056000000 0.00012496 
STEEM/BTC 1510063200000 0.00012319 
STEEM/BTC 1510070400000 0.00012388 
STEEM/BTC 1510077600000 0.00012242 
STEEM/BTC 1510084800000 0.00012324 
STEEM/BTC 1510092000000 0.00012209 
STEEM/BTC 1510099200000 0.00012205 
STEEM/BTC 1510106400000 0.00012126 
STEEM/BTC 1510113600000 0.00012153 
STEEM/BTC 1510120800000 0.00012107 
STEEM/BTC 1510128000000 0.0001218 
STEEM/BTC 1510135200000 0.0001203 
STEEM/BTC 1510142400000 0.00011929 
STEEM/BTC 1510149600000 0.00011899 
STEEM/BTC 1510156800000 0.00011908 
STEEM/BTC 1510164000000 0.00012755 
STEEM/BTC 1510171200000 0.0001295 
STEEM/BTC 1510178400000 0.0001289 
STEEM/BTC 1510185600000 0.00012762 
STEEM/BTC 1510192800000 0.00013055 
STEEM/BTC 1510200000000 0.00013227 
STEEM/BTC 1510207200000 0.00013251 
STEEM/BTC 1510214400000 0.00014044 
STEEM/BTC 1510221600000 0.000145 
STEEM/BTC 1510228800000 0.00014444 
STEEM/BTC 1510236000000 0.0001481 
STEEM/BTC 1510243200000 0.000144 
STEEM/BTC 1510250400000 0.00013939 
STEEM/BTC 1510257600000 0.00014263 
STEEM/BTC 1510264800000 0.00013846 
STEEM/BTC 1510272000000 0.00013754 
STEEM/BTC 1510279200000 0.00013684 
STEEM/BTC 1510286400000 0.00013588 
STEEM/BTC 1510293600000 0.00013125 
STEEM/BTC 1510300800000 0.00013616 
STEEM/BTC 1510308000000 0.00013637 
STEEM/BTC 1510315200000 0.00013585 
STEEM/BTC 1510322400000 0.00013563 
STEEM/BTC 1510329600000 0.0001356 
STEEM/BTC 1510336800000 0.00013609 
STEEM/BTC 1510344000000 0.000134 
STEEM/BTC 1510351200000 0.00013307 
STEEM/BTC 1510358400000 0.00013381 
STEEM/BTC 1510365600000 0.00013498 
STEEM/BTC 1510372800000 0.0001363 
STEEM/BTC 1510380000000 0.00013819 
STEEM/BTC 1510387200000 0.00013753 
STEEM/BTC 1510394400000 0.00013949 
STEEM/BTC 1510401600000 0.0001382 
STEEM/BTC 1510408800000 0.00014155 
STEEM/BTC 1510416000000 0.00014105 
STEEM/BTC 1510423200000 0.00014071 
STEEM/BTC 1510430400000 0.00014294 
STEEM/BTC 1510437600000 0.00014601 
STEEM/BTC 1510444800000 0.00014988 
STEEM/BTC 1510452000000 0.00014073 
STEEM/BTC 1510459200000 0.00014273 
STEEM/BTC 1510466400000 0.00014253 
STEEM/BTC 1510473600000 0.00014168 
STEEM/BTC 1510480800000 0.00014181 
STEEM/BTC 1510488000000 0.00013972 
STEEM/BTC 1510495200000 0.00014028 
STEEM/BTC 1510502400000 0.00014549 
STEEM/BTC 1510509600000 0.00013949 
STEEM/BTC 1510516800000 0.00014145 
STEEM/BTC 1510524000000 0.0001418 
STEEM/BTC 1510531200000 0.00014998 
STEEM/BTC 1510538400000 0.00014504 
STEEM/BTC 1510545600000 0.00014011 
STEEM/BTC 1510552800000 0.00013918 
STEEM/BTC 1510560000000 0.00014115 
STEEM/BTC 1510567200000 0.0001413 
STEEM/BTC 1510574400000 0.00013924 
STEEM/BTC 1510581600000 0.0001365 
STEEM/BTC 1510588800000 0.00013989 
STEEM/BTC 1510596000000 0.00013581 
STEEM/BTC 1510603200000 0.0001349 
STEEM/BTC 1510610400000 0.00014252 
STEEM/BTC 1510617600000 0.00013878 
STEEM/BTC 1510624800000 0.0001381 
STEEM/BTC 1510632000000 0.0001397 
STEEM/BTC 1510639200000 0.00013832 
STEEM/BTC 1510646400000 0.00013988 
STEEM/BTC 1510653600000 0.0001417 
STEEM/BTC 1510660800000 0.00014156 
STEEM/BTC 1510668000000 0.0001423 
STEEM/BTC 1510675200000 0.00014285 
STEEM/BTC 1510682400000 0.00014338 
STEEM/BTC 1510689600000 0.00014323 
STEEM/BTC 1510696800000 0.00014026 
STEEM/BTC 1510704000000 0.00014117 
STEEM/BTC 1510711200000 0.00013999 
STEEM/BTC 1510718400000 0.00013936 
STEEM/BTC 1510725600000 0.00013935 
STEEM/BTC 1510732800000 0.00013922 
STEEM/BTC 1510740000000 0.00013708 
STEEM/BTC 1510747200000 0.00013257 
STEEM/BTC 1510754400000 0.00013172 
STEEM/BTC 1510761600000 0.00013083 
STEEM/BTC 1510768800000 0.00013207 
STEEM/BTC 1510776000000 0.0001298 
STEEM/BTC 1510783200000 0.00012941 
STEEM/BTC 1510790400000 0.00012963 
STEEM/BTC 1510797600000 0.000128 
STEEM/BTC 1510804800000 0.00013073 
STEEM/BTC 1510812000000 0.00012872 
STEEM/BTC 1510819200000 0.0001273 
STEEM/BTC 1510826400000 0.00012643 
STEEM/BTC 1510833600000 0.00012419 
STEEM/BTC 1510840800000 0.00012305 
STEEM/BTC 1510848000000 0.00012122 
